COTE;SURFACE;VOLUME
158.11;29.89;2665228.43
158.12;29.91;2668297.56
158.13;29.93;2671366.69
158.14;29.95;2674435.82
158.15;29.97;2677504.95
158.16;29.99;2680574.08
158.17;30.01;2683643.21
158.18;30.03;2686712.34
158.19;30.05;2689781.47
158.2;30.07;2692850.6
158.21;30.09;2695919.73
158.22;30.11;2698988.86
158.23;30.13;2702057.99
158.24;30.16;2705127.12
158.25;30.18;2708196.25
158.26;30.2;2711265.38
158.27;30.22;2714334.51
158.28;30.24;2717403.64
158.29;30.26;2720472.77
158.3;30.28;2723541.9
158.31;30.3;2726611.03
158.32;30.32;2729680.16
158.33;30.34;2732749.29
158.34;30.36;2735818.42
158.35;30.38;2738887.55
158.36;30.4;2741956.68
158.37;30.42;2745025.81
158.38;30.44;2748094.94
158.39;30.46;2751164.07
158.4;30.48;2754233.2
158.41;30.5;2757302.33
158.42;30.52;2760371.46
158.43;30.54;2763440.59
158.44;30.56;2766509.72
158.45;30.58;2769578.85
158.46;30.6;2772647.98
158.47;30.62;2775717.11
158.48;30.64;2778786.24
158.49;30.66;2781855.37
158.5;30.68;2784924.5
158.51;30.7;2787993.63
158.52;30.72;2791062.76
158.53;30.74;2794131.89
158.54;30.76;2797201.02
158.55;30.78;2800270.15
158.56;30.8;2803339.28
158.57;30.82;2806408.41
158.58;30.84;2809477.54
158.59;30.86;2812546.67
158.6;30.88;2815615.8
158.61;30.9;2818684.93
158.62;30.92;2821754.06
158.63;30.94;2824823.19
158.64;30.96;2827892.32
158.65;30.98;2830961.45
158.66;31;2834030.58
158.67;31.03;2837099.71
158.68;31.05;2840168.84
158.69;31.07;2843237.97
158.7;31.09;2846307.1
158.71;31.11;2849376.23
158.72;31.13;2852445.36
158.73;31.15;2855514.49
158.74;31.17;2858583.62
158.75;31.19;2861652.75
158.76;31.21;2864721.88
158.77;31.23;2867791.01
158.78;31.25;2870860.14
158.79;31.27;2873929.27
158.8;31.29;2876998.4
158.81;31.31;2880067.53
158.82;31.33;2883136.66
158.83;31.35;2886205.79
158.84;31.37;2889274.92
158.85;31.39;2892344.05
158.86;31.41;2895413.18
158.87;31.43;2898482.31
158.88;31.45;2901551.44
158.89;31.47;2904620.57
158.9;31.49;2907689.7
158.91;31.51;2910758.83
158.92;31.53;2913827.96
158.93;31.55;2916897.09
158.94;31.57;2919966.22
158.95;31.59;2923035.35
158.96;31.61;2926104.48
158.97;31.63;2929173.61
158.98;31.65;2932242.74
158.99;31.67;2935311.87
159;31.69;2938381
159.01;31.71;2941661.19
159.02;31.74;2944941.38
159.03;31.76;2948221.57
159.04;31.78;2951501.76
159.05;31.8;2954781.95
159.06;31.82;2958062.14
159.07;31.85;2961342.33
159.08;31.87;2964622.52
159.09;31.89;2967902.71
159.1;31.91;2971182.9
159.11;31.93;2974463.09
159.12;31.96;2977743.28
159.13;31.98;2981023.47
159.14;32;2984303.66
159.15;32.02;2987583.85
159.16;32.04;2990864.04
159.17;32.07;2994144.23
159.18;32.09;2997424.42
159.19;32.11;3000704.61
159.2;32.13;3003984.8
159.21;32.15;3007264.99
159.22;32.18;3010545.18
159.23;32.2;3013825.37
159.24;32.22;3017105.56
159.25;32.24;3020385.75
159.26;32.26;3023665.94
159.27;32.29;3026946.13
159.28;32.31;3030226.32
159.29;32.33;3033506.51
159.3;32.35;3036786.7
159.31;32.37;3040066.89
159.32;32.4;3043347.08
159.33;32.42;3046627.27
159.34;32.44;3049907.46
159.35;32.46;3053187.65
159.36;32.48;3056467.84
159.37;32.51;3059748.03
159.38;32.53;3063028.22
159.39;32.55;3066308.41
159.4;32.57;3069588.6
159.41;32.59;3072868.79
159.42;32.62;3076148.98
159.43;32.64;3079429.17
159.44;32.66;3082709.36
159.45;32.68;3085989.55
159.46;32.7;3089269.74
159.47;32.73;3092549.93
159.48;32.75;3095830.12
159.49;32.77;3099110.31
159.5;32.79;3102390.5
159.51;32.81;3105670.69
159.52;32.83;3108950.88
159.53;32.86;3112231.07
159.54;32.88;3115511.26
159.55;32.9;3118791.45
159.56;32.92;3122071.64
159.57;32.94;3125351.83
159.58;32.97;3128632.02
159.59;32.99;3131912.21
159.6;33.01;3135192.4
159.61;33.03;3138472.59
159.62;33.05;3141752.78
159.63;33.08;3145032.97
159.64;33.1;3148313.16
159.65;33.12;3151593.35
159.66;33.14;3154873.54
159.67;33.16;3158153.73
159.68;33.19;3161433.92
159.69;33.21;3164714.11
159.7;33.23;3167994.3
159.71;33.25;3171274.49
159.72;33.27;3174554.68
159.73;33.3;3177834.87
159.74;33.32;3181115.06
159.75;33.34;3184395.25
159.76;33.36;3187675.44
159.77;33.38;3190955.63
159.78;33.41;3194235.82
159.79;33.43;3197516.01
159.8;33.45;3200796.2
159.81;33.47;3204076.39
159.82;33.49;3207356.58
159.83;33.52;3210636.77
159.84;33.54;3213916.96
159.85;33.56;3217197.15
159.86;33.58;3220477.34
159.87;33.6;3223757.53
159.88;33.63;3227037.72
159.89;33.65;3230317.91
159.9;33.67;3233598.1
159.91;33.69;3236878.29
159.92;33.71;3240158.48
159.93;33.74;3243438.67
159.94;33.76;3246718.86
159.95;33.78;3249999.05
159.96;33.8;3253279.24
159.97;33.82;3256559.43
159.98;33.85;3259839.62
159.99;33.87;3263119.81
160;33.89;3266400
160.01;33.91;3269881.61
160.02;33.93;3273363.22
160.03;33.94;3276844.83
160.04;33.96;3280326.44
160.05;33.98;3283808.05
160.06;34;3287289.66
160.07;34.02;3290771.27
160.08;34.04;3294252.88
160.09;34.05;3297734.49
160.1;34.07;3301216.1
160.11;34.09;3304697.71
160.12;34.11;3308179.32
160.13;34.13;3311660.93
160.14;34.15;3315142.54
160.15;34.16;3318624.15
160.16;34.18;3322105.76
160.17;34.2;3325587.37
160.18;34.22;3329068.98
160.19;34.24;3332550.59
160.2;34.26;3336032.2
160.21;34.27;3339513.81
160.22;34.29;3342995.42
160.23;34.31;3346477.03
160.24;34.33;3349958.64
160.25;34.35;3353440.25
160.26;34.37;3356921.86
160.27;34.38;3360403.47
160.28;34.4;3363885.08
160.29;34.42;3367366.69
160.3;34.44;3370848.3
160.31;34.46;3374329.91
160.32;34.48;3377811.52
160.33;34.49;3381293.13
160.34;34.51;3384774.74
160.35;34.53;3388256.35
160.36;34.55;3391737.96
160.37;34.57;3395219.57
160.38;34.59;3398701.18
160.39;34.6;3402182.79
160.4;34.62;3405664.4
160.41;34.64;3409146.01
160.42;34.66;3412627.62
160.43;34.68;3416109.23
160.44;34.7;3419590.84
160.45;34.72;3423072.45
160.46;34.73;3426554.06
160.47;34.75;3430035.67
160.48;34.77;3433517.28
160.49;34.79;3436998.89
160.5;34.81;3440480.5
160.51;34.83;3443962.11
160.52;34.84;3447443.72
160.53;34.86;3450925.33
160.54;34.88;3454406.94
160.55;34.9;3457888.55
160.56;34.92;3461370.16
160.57;34.94;3464851.77
160.58;34.95;3468333.38
160.59;34.97;3471814.99
160.6;34.99;3475296.6
160.61;35.01;3478778.21
160.62;35.03;3482259.82
160.63;35.05;3485741.43
160.64;35.06;3489223.04
160.65;35.08;3492704.65
160.66;35.1;3496186.26
160.67;35.12;3499667.87
160.68;35.14;3503149.48
160.69;35.16;3506631.09
160.7;35.17;3510112.7
160.71;35.19;3513594.31
160.72;35.21;3517075.92
160.73;35.23;3520557.53
160.74;35.25;3524039.14
160.75;35.27;3527520.75
160.76;35.28;3531002.36
160.77;35.3;3534483.97
160.78;35.32;3537965.58
160.79;35.34;3541447.19
160.8;35.36;3544928.8
160.81;35.38;3548410.41
160.82;35.39;3551892.02
160.83;35.41;3555373.63
160.84;35.43;3558855.24
160.85;35.45;3562336.85
160.86;35.47;3565818.46
160.87;35.49;3569300.07
160.88;35.5;3572781.68
160.89;35.52;3576263.29
160.9;35.54;3579744.9
160.91;35.56;3583226.51
160.92;35.58;3586708.12
160.93;35.6;3590189.73
160.94;35.61;3593671.34
160.95;35.63;3597152.95
160.96;35.65;3600634.56
160.97;35.67;3604116.17
160.98;35.69;3607597.78
160.99;35.71;3611079.39
161;35.72;3614561
161.01;35.75;3618244.11
161.02;35.77;3621927.22
161.03;35.79;3625610.33
161.04;35.81;3629293.44
161.05;35.83;3632976.55
161.06;35.86;3636659.66
161.07;35.88;3640342.77
161.08;35.9;3644025.88
161.09;35.92;3647708.99
161.1;35.94;3651392.1
161.11;35.97;3655075.21
161.12;35.99;3658758.32
161.13;36.01;3662441.43
161.14;36.03;3666124.54
161.15;36.05;3669807.65
161.16;36.08;3673490.76
161.17;36.1;3677173.87
161.18;36.12;3680856.98
161.19;36.14;3684540.09
161.2;36.16;3688223.2
161.21;36.18;3691906.31
161.22;36.21;3695589.42
161.23;36.23;3699272.53
161.24;36.25;3702955.64
161.25;36.27;3706638.75
161.26;36.29;3710321.86
161.27;36.32;3714004.97
161.28;36.34;3717688.08
161.29;36.36;3721371.19
161.3;36.38;3725054.3
161.31;36.4;3728737.41
161.32;36.43;3732420.52
161.33;36.45;3736103.63
161.34;36.47;3739786.74
161.35;36.49;3743469.85
161.36;36.51;3747152.96
161.37;36.54;3750836.07
161.38;36.56;3754519.18
161.39;36.58;3758202.29
161.4;36.6;3761885.4
161.41;36.62;3765568.51
161.42;36.64;3769251.62
161.43;36.67;3772934.73
161.44;36.69;3776617.84
161.45;36.71;3780300.95
161.46;36.73;3783984.06
161.47;36.75;3787667.17
161.48;36.78;3791350.28
161.49;36.8;3795033.39
161.5;36.82;3798716.5
161.51;36.84;3802399.61
161.52;36.86;3806082.72
161.53;36.89;3809765.83
161.54;36.91;3813448.94
161.55;36.93;3817132.05
161.56;36.95;3820815.16
161.57;36.97;3824498.27
161.58;37;3828181.38
161.59;37.02;3831864.49
161.6;37.04;3835547.6
161.61;37.06;3839230.71
161.62;37.08;3842913.82
161.63;37.1;3846596.93
161.64;37.13;3850280.04
161.65;37.15;3853963.15
161.66;37.17;3857646.26
161.67;37.19;3861329.37
161.68;37.21;3865012.48
161.69;37.24;3868695.59
161.7;37.26;3872378.7
161.71;37.28;3876061.81
161.72;37.3;3879744.92
161.73;37.32;3883428.03
161.74;37.35;3887111.14
161.75;37.37;3890794.25
161.76;37.39;3894477.36
161.77;37.41;3898160.47
161.78;37.43;3901843.58
161.79;37.46;3905526.69
161.8;37.48;3909209.8
161.81;37.5;3912892.91
161.82;37.52;3916576.02
161.83;37.54;3920259.13
161.84;37.56;3923942.24
161.85;37.59;3927625.35
161.86;37.61;3931308.46
161.87;37.63;3934991.57
161.88;37.65;3938674.68
161.89;37.67;3942357.79
161.9;37.7;3946040.9
161.91;37.72;3949724.01
161.92;37.74;3953407.12
161.93;37.76;3957090.23
161.94;37.78;3960773.34
161.95;37.81;3964456.45
161.96;37.83;3968139.56
161.97;37.85;3971822.67
161.98;37.87;3975505.78
161.99;37.89;3979188.89
162;37.92;3982872
162.01;37.94;3986771.82
162.02;37.96;3990671.64
162.03;37.98;3994571.46
162.04;38;3998471.28
162.05;38.02;4002371.1
162.06;38.04;4006270.92
162.07;38.07;4010170.74
162.08;38.09;4014070.56
162.09;38.11;4017970.38
162.1;38.13;4021870.2
162.11;38.15;4025770.02
162.12;38.17;4029669.84
162.13;38.19;4033569.66
162.14;38.22;4037469.48
162.15;38.24;4041369.3
162.16;38.26;4045269.12
162.17;38.28;4049168.94
162.18;38.3;4053068.76
162.19;38.32;4056968.58
162.2;38.34;4060868.4
162.21;38.37;4064768.22
162.22;38.39;4068668.04
162.23;38.41;4072567.86
162.24;38.43;4076467.68
162.25;38.45;4080367.5
162.26;38.47;4084267.32
162.27;38.49;4088167.14
162.28;38.52;4092066.96
162.29;38.54;4095966.78
162.3;38.56;4099866.6
162.31;38.58;4103766.42
162.32;38.6;4107666.24
162.33;38.62;4111566.06
162.34;38.64;4115465.88
162.35;38.67;4119365.7
162.36;38.69;4123265.52
162.37;38.71;4127165.34
162.38;38.73;4131065.16
162.39;38.75;4134964.98
162.4;38.77;4138864.8
162.41;38.79;4142764.62
162.42;38.82;4146664.44
162.43;38.84;4150564.26
162.44;38.86;4154464.08
162.45;38.88;4158363.9
162.46;38.9;4162263.72
162.47;38.92;4166163.54
162.48;38.94;4170063.36
162.49;38.97;4173963.18
162.5;38.99;4177863
162.51;39.01;4181762.82
162.52;39.03;4185662.64
162.53;39.05;4189562.46
162.54;39.07;4193462.28
162.55;39.09;4197362.1
162.56;39.12;4201261.92
162.57;39.14;4205161.74
162.58;39.16;4209061.56
162.59;39.18;4212961.38
162.6;39.2;4216861.2
162.61;39.22;4220761.02
162.62;39.24;4224660.84
162.63;39.27;4228560.66
162.64;39.29;4232460.48
162.65;39.31;4236360.3
162.66;39.33;4240260.12
162.67;39.35;4244159.94
162.68;39.37;4248059.76
162.69;39.39;4251959.58
162.7;39.42;4255859.4
162.71;39.44;4259759.22
162.72;39.46;4263659.04
162.73;39.48;4267558.86
162.74;39.5;4271458.68
162.75;39.52;4275358.5
162.76;39.55;4279258.32
162.77;39.57;4283158.14
162.78;39.59;4287057.96
162.79;39.61;4290957.78
162.8;39.63;4294857.6
162.81;39.65;4298757.42
162.82;39.67;4302657.24
162.83;39.7;4306557.06
162.84;39.72;4310456.88
162.85;39.74;4314356.7
162.86;39.76;4318256.52
162.87;39.78;4322156.34
162.88;39.8;4326056.16
162.89;39.82;4329955.98
162.9;39.85;4333855.8
162.91;39.87;4337755.62
162.92;39.89;4341655.44
162.93;39.91;4345555.26
162.94;39.93;4349455.08
162.95;39.95;4353354.9
162.96;39.97;4357254.72
162.97;40;4361154.54
162.98;40.02;4365054.36
162.99;40.04;4368954.18
163;40.06;4372854
163.01;40.08;4376967.8
163.02;40.1;4381081.6
163.03;40.12;4385195.4
163.04;40.15;4389309.2
163.05;40.17;4393423
163.06;40.19;4397536.8
163.07;40.21;4401650.6
163.08;40.23;4405764.4
163.09;40.25;4409878.2
163.1;40.27;4413992
163.11;40.29;4418105.8
163.12;40.32;4422219.6
163.13;40.34;4426333.4
163.14;40.36;4430447.2
163.15;40.38;4434561
163.16;40.4;4438674.8
163.17;40.42;4442788.6
163.18;40.44;4446902.4
163.19;40.47;4451016.2
163.2;40.49;4455130
163.21;40.51;4459243.8
163.22;40.53;4463357.6
163.23;40.55;4467471.4
163.24;40.57;4471585.2
163.25;40.59;4475699
163.26;40.61;4479812.8
163.27;40.64;4483926.6
163.28;40.66;4488040.4
163.29;40.68;4492154.2
163.3;40.7;4496268
163.31;40.72;4500381.8
163.32;40.74;4504495.6
163.33;40.76;4508609.4
163.34;40.79;4512723.2
163.35;40.81;4516837
163.36;40.83;4520950.8
163.37;40.85;4525064.6
163.38;40.87;4529178.4
163.39;40.89;4533292.2
163.4;40.91;4537406
163.41;40.94;4541519.8
163.42;40.96;4545633.6
163.43;40.98;4549747.4
163.44;41;4553861.2
163.45;41.02;4557975
163.46;41.04;4562088.8
163.47;41.06;4566202.6
163.48;41.08;4570316.4
163.49;41.11;4574430.2
163.5;41.13;4578544
163.51;41.15;4582657.8
163.52;41.17;4586771.6
163.53;41.19;4590885.4
163.54;41.21;4594999.2
163.55;41.23;4599113
163.56;41.26;4603226.8
163.57;41.28;4607340.6
163.58;41.3;4611454.4
163.59;41.32;4615568.2
163.6;41.34;4619682
163.61;41.36;4623795.8
163.62;41.38;4627909.6
163.63;41.4;4632023.4
163.64;41.43;4636137.2
163.65;41.45;4640251
163.66;41.47;4644364.8
163.67;41.49;4648478.6
163.68;41.51;4652592.4
163.69;41.53;4656706.2
163.7;41.55;4660820
163.71;41.58;4664933.8
163.72;41.6;4669047.6
163.73;41.62;4673161.4
163.74;41.64;4677275.2
163.75;41.66;4681389
163.76;41.68;4685502.8
163.77;41.7;4689616.6
163.78;41.73;4693730.4
163.79;41.75;4697844.2
163.8;41.77;4701958
163.81;41.79;4706071.8
163.82;41.81;4710185.6
163.83;41.83;4714299.4
163.84;41.85;4718413.2
163.85;41.87;4722527
163.86;41.9;4726640.8
163.87;41.92;4730754.6
163.88;41.94;4734868.4
163.89;41.96;4738982.2
163.9;41.98;4743096
163.91;42;4747209.8
163.92;42.02;4751323.6
163.93;42.05;4755437.4
163.94;42.07;4759551.2
163.95;42.09;4763665
163.96;42.11;4767778.8
163.97;42.13;4771892.6
163.98;42.15;4776006.4
163.99;42.17;4780120.2
164;42.19;4784234
164.01;42.22;4788561.29
164.02;42.24;4792888.58
164.03;42.26;4797215.87
164.04;42.28;4801543.16
164.05;42.3;4805870.45
164.06;42.32;4810197.74
164.07;42.34;4814525.03
164.08;42.37;4818852.32
164.09;42.39;4823179.61
164.1;42.41;4827506.9
164.11;42.43;4831834.19
164.12;42.45;4836161.48
164.13;42.47;4840488.77
164.14;42.49;4844816.06
164.15;42.52;4849143.35
164.16;42.54;4853470.64
164.17;42.56;4857797.93
164.18;42.58;4862125.22
164.19;42.6;4866452.51
164.2;42.62;4870779.8
164.21;42.64;4875107.09
164.22;42.66;4879434.38
164.23;42.69;4883761.67
164.24;42.71;4888088.96
164.25;42.73;4892416.25
164.26;42.75;4896743.54
164.27;42.77;4901070.83
164.28;42.79;4905398.12
164.29;42.81;4909725.41
164.3;42.84;4914052.7
164.31;42.86;4918379.99
164.32;42.88;4922707.28
164.33;42.9;4927034.57
164.34;42.92;4931361.86
164.35;42.94;4935689.15
164.36;42.96;4940016.44
164.37;42.98;4944343.73
164.38;43.01;4948671.02
164.39;43.03;4952998.31
164.4;43.05;4957325.6
164.41;43.07;4961652.89
164.42;43.09;4965980.18
164.43;43.11;4970307.47
164.44;43.13;4974634.76
164.45;43.16;4978962.05
164.46;43.18;4983289.34
164.47;43.2;4987616.63
164.48;43.22;4991943.92
164.49;43.24;4996271.21
164.5;43.26;5000598.5
164.51;43.28;5004925.79
164.52;43.3;5009253.08
164.53;43.33;5013580.37
164.54;43.35;5017907.66
164.55;43.37;5022234.95
164.56;43.39;5026562.24
164.57;43.41;5030889.53
164.58;43.43;5035216.82
164.59;43.45;5039544.11
164.6;43.48;5043871.4
164.61;43.5;5048198.69
164.62;43.52;5052525.98
164.63;43.54;5056853.27
164.64;43.56;5061180.56
164.65;43.58;5065507.85
164.66;43.6;5069835.14
164.67;43.63;5074162.43
164.68;43.65;5078489.72
164.69;43.67;5082817.01
164.7;43.69;5087144.3
164.71;43.71;5091471.59
164.72;43.73;5095798.88
164.73;43.75;5100126.17
164.74;43.77;5104453.46
164.75;43.8;5108780.75
164.76;43.82;5113108.04
164.77;43.84;5117435.33
164.78;43.86;5121762.62
164.79;43.88;5126089.91
164.8;43.9;5130417.2
164.81;43.92;5134744.49
164.82;43.95;5139071.78
164.83;43.97;5143399.07
164.84;43.99;5147726.36
164.85;44.01;5152053.65
164.86;44.03;5156380.94
164.87;44.05;5160708.23
164.88;44.07;5165035.52
164.89;44.09;5169362.81
164.9;44.12;5173690.1
164.91;44.14;5178017.39
164.92;44.16;5182344.68
164.93;44.18;5186671.97
164.94;44.2;5190999.26
164.95;44.22;5195326.55
164.96;44.24;5199653.84
164.97;44.27;5203981.13
164.98;44.29;5208308.42
164.99;44.31;5212635.71
165;44.33;5216963
165.01;44.35;5221492.05
165.02;44.37;5226021.1
165.03;44.39;5230550.15
165.04;44.41;5235079.2
165.05;44.42;5239608.25
165.06;44.44;5244137.3
165.07;44.46;5248666.35
165.08;44.48;5253195.4
165.09;44.5;5257724.45
165.1;44.52;5262253.5
165.11;44.54;5266782.55
165.12;44.56;5271311.6
165.13;44.58;5275840.65
165.14;44.6;5280369.7
165.15;44.62;5284898.75
165.16;44.63;5289427.8
165.17;44.65;5293956.85
165.18;44.67;5298485.9
165.19;44.69;5303014.95
165.2;44.71;5307544
165.21;44.73;5312073.05
165.22;44.75;5316602.1
165.23;44.77;5321131.15
165.24;44.79;5325660.2
165.25;44.81;5330189.25
165.26;44.82;5334718.3
165.27;44.84;5339247.35
165.28;44.86;5343776.4
165.29;44.88;5348305.45
165.3;44.9;5352834.5
165.31;44.92;5357363.55
165.32;44.94;5361892.6
165.33;44.96;5366421.65
165.34;44.98;5370950.7
165.35;45;5375479.75
165.36;45.01;5380008.8
165.37;45.03;5384537.85
165.38;45.05;5389066.9
165.39;45.07;5393595.95
165.4;45.09;5398125
165.41;45.11;5402654.05
165.42;45.13;5407183.1
165.43;45.15;5411712.15
165.44;45.17;5416241.2
165.45;45.19;5420770.25
165.46;45.2;5425299.3
165.47;45.22;5429828.35
165.48;45.24;5434357.4
165.49;45.26;5438886.45
165.5;45.28;5443415.5
165.51;45.3;5447944.55
165.52;45.32;5452473.6
165.53;45.34;5457002.65
165.54;45.36;5461531.7
165.55;45.38;5466060.75
165.56;45.4;5470589.8
165.57;45.41;5475118.85
165.58;45.43;5479647.9
165.59;45.45;5484176.95
165.6;45.47;5488706
165.61;45.49;5493235.05
165.62;45.51;5497764.1
165.63;45.53;5502293.15
165.64;45.55;5506822.2
165.65;45.57;5511351.25
165.66;45.59;5515880.3
165.67;45.6;5520409.35
165.68;45.62;5524938.4
165.69;45.64;5529467.45
165.7;45.66;5533996.5
165.71;45.68;5538525.55
165.72;45.7;5543054.6
165.73;45.72;5547583.65
165.74;45.74;5552112.7
165.75;45.76;5556641.75
165.76;45.78;5561170.8
165.77;45.79;5565699.85
165.78;45.81;5570228.9
165.79;45.83;5574757.95
165.8;45.85;5579287
165.81;45.87;5583816.05
165.82;45.89;5588345.1
165.83;45.91;5592874.15
165.84;45.93;5597403.2
165.85;45.95;5601932.25
165.86;45.97;5606461.3
165.87;45.98;5610990.35
165.88;46;5615519.4
165.89;46.02;5620048.45
165.9;46.04;5624577.5
165.91;46.06;5629106.55
165.92;46.08;5633635.6
165.93;46.1;5638164.65
165.94;46.12;5642693.7
165.95;46.14;5647222.75
165.96;46.16;5651751.8
165.97;46.18;5656280.85
165.98;46.19;5660809.9
165.99;46.21;5665338.95
166;46.23;5669868
166.01;46.25;5674605.16
166.02;46.28;5679342.32
166.03;46.3;5684079.48
166.04;46.32;5688816.64
166.05;46.35;5693553.8
166.06;46.37;5698290.96
166.07;46.39;5703028.12
166.08;46.41;5707765.28
166.09;46.44;5712502.44
166.1;46.46;5717239.6
166.11;46.48;5721976.76
166.12;46.5;5726713.92
166.13;46.53;5731451.08
166.14;46.55;5736188.24
166.15;46.57;5740925.4
166.16;46.59;5745662.56
166.17;46.62;5750399.72
166.18;46.64;5755136.88
166.19;46.66;5759874.04
166.2;46.68;5764611.2
166.21;46.71;5769348.36
166.22;46.73;5774085.52
166.23;46.75;5778822.68
166.24;46.77;5783559.84
166.25;46.8;5788297
166.26;46.82;5793034.16
166.27;46.84;5797771.32
166.28;46.86;5802508.48
166.29;46.89;5807245.64
166.3;46.91;5811982.8
166.31;46.93;5816719.96
166.32;46.95;5821457.12
166.33;46.98;5826194.28
166.34;47;5830931.44
166.35;47.02;5835668.6
166.36;47.04;5840405.76
166.37;47.07;5845142.92
166.38;47.09;5849880.08
166.39;47.11;5854617.24
166.4;47.13;5859354.4
166.41;47.16;5864091.56
166.42;47.18;5868828.72
166.43;47.2;5873565.88
166.44;47.22;5878303.04
166.45;47.25;5883040.2
166.46;47.27;5887777.36
166.47;47.29;5892514.52
166.48;47.32;5897251.68
166.49;47.34;5901988.84
166.5;47.36;5906726
166.51;47.38;5911463.16
166.52;47.41;5916200.32
166.53;47.43;5920937.48
166.54;47.45;5925674.64
166.55;47.47;5930411.8
166.56;47.5;5935148.96
166.57;47.52;5939886.12
166.58;47.54;5944623.28
166.59;47.56;5949360.44
166.6;47.59;5954097.6
166.61;47.61;5958834.76
166.62;47.63;5963571.92
166.63;47.65;5968309.08
166.64;47.68;5973046.24
166.65;47.7;5977783.4
166.66;47.72;5982520.56
166.67;47.74;5987257.72
166.68;47.77;5991994.88
166.69;47.79;5996732.04
166.7;47.81;6001469.2
166.71;47.83;6006206.36
166.72;47.86;6010943.52
166.73;47.88;6015680.68
166.74;47.9;6020417.84
166.75;47.92;6025155
166.76;47.95;6029892.16
166.77;47.97;6034629.32
166.78;47.99;6039366.48
166.79;48.01;6044103.64
166.8;48.04;6048840.8
166.81;48.06;6053577.96
166.82;48.08;6058315.12
166.83;48.1;6063052.28
166.84;48.13;6067789.44
166.85;48.15;6072526.6
166.86;48.17;6077263.76
166.87;48.2;6082000.92
166.88;48.22;6086738.08
166.89;48.24;6091475.24
166.9;48.26;6096212.4
166.91;48.29;6100949.56
166.92;48.31;6105686.72
166.93;48.33;6110423.88
166.94;48.35;6115161.04
166.95;48.38;6119898.2
166.96;48.4;6124635.36
166.97;48.42;6129372.52
166.98;48.44;6134109.68
166.99;48.47;6138846.84
167;48.49;6143584
167.01;48.51;6148531.69
167.02;48.53;6153479.38
167.03;48.55;6158427.07
167.04;48.57;6163374.76
167.05;48.59;6168322.45
167.06;48.61;6173270.14
167.07;48.63;6178217.83
167.08;48.65;6183165.52
167.09;48.66;6188113.21
167.1;48.68;6193060.9
167.11;48.7;6198008.59
167.12;48.72;6202956.28
167.13;48.74;6207903.97
167.14;48.76;6212851.66
167.15;48.78;6217799.35
167.16;48.8;6222747.04
167.17;48.82;6227694.73
167.18;48.84;6232642.42
167.19;48.86;6237590.11
167.2;48.88;6242537.8
167.21;48.9;6247485.49
167.22;48.92;6252433.18
167.23;48.94;6257380.87
167.24;48.96;6262328.56
167.25;48.98;6267276.25
167.26;49;6272223.94
167.27;49.02;6277171.63
167.28;49.04;6282119.32
167.29;49.06;6287067.01
167.3;49.08;6292014.7
167.31;49.1;6296962.39
167.32;49.11;6301910.08
167.33;49.13;6306857.77
167.34;49.15;6311805.46
167.35;49.17;6316753.15
167.36;49.19;6321700.84
167.37;49.21;6326648.53
167.38;49.23;6331596.22
167.39;49.25;6336543.91
167.4;49.27;6341491.6
167.41;49.29;6346439.29
167.42;49.31;6351386.98
167.43;49.33;6356334.67
167.44;49.35;6361282.36
167.45;49.37;6366230.05
167.46;49.39;6371177.74
167.47;49.41;6376125.43
167.48;49.43;6381073.12
167.49;49.45;6386020.81
167.5;49.47;6390968.5
167.51;49.49;6395916.19
167.52;49.51;6400863.88
167.53;49.53;6405811.57
167.54;49.55;6410759.26
167.55;49.56;6415706.95
167.56;49.58;6420654.64
167.57;49.6;6425602.33
167.58;49.62;6430550.02
167.59;49.64;6435497.71
167.6;49.66;6440445.4
167.61;49.68;6445393.09
167.62;49.7;6450340.78
167.63;49.72;6455288.47
167.64;49.74;6460236.16
167.65;49.76;6465183.85
167.66;49.78;6470131.54
167.67;49.8;6475079.23
167.68;49.82;6480026.92
167.69;49.84;6484974.61
167.7;49.86;6489922.3
167.71;49.88;6494869.99
167.72;49.9;6499817.68
167.73;49.92;6504765.37
167.74;49.94;6509713.06
167.75;49.96;6514660.75
167.76;49.98;6519608.44
167.77;50;6524556.13
167.78;50.02;6529503.82
167.79;50.03;6534451.51
167.8;50.05;6539399.2
167.81;50.07;6544346.89
167.82;50.09;6549294.58
167.83;50.11;6554242.27
167.84;50.13;6559189.96
167.85;50.15;6564137.65
167.86;50.17;6569085.34
167.87;50.19;6574033.03
167.88;50.21;6578980.72
167.89;50.23;6583928.41
167.9;50.25;6588876.1
167.91;50.27;6593823.79
167.92;50.29;6598771.48
167.93;50.31;6603719.17
167.94;50.33;6608666.86
167.95;50.35;6613614.55
167.96;50.37;6618562.24
167.97;50.39;6623509.93
167.98;50.41;6628457.62
167.99;50.43;6633405.31
168;50.45;6638353
168.01;50.46;6643494.42
168.02;50.48;6648635.84
168.03;50.5;6653777.26
168.04;50.52;6658918.68
168.05;50.54;6664060.1
168.06;50.56;6669201.52
168.07;50.58;6674342.94
168.08;50.6;6679484.36
168.09;50.62;6684625.78
168.1;50.64;6689767.2
168.11;50.66;6694908.62
168.12;50.68;6700050.04
168.13;50.69;6705191.46
168.14;50.71;6710332.88
168.15;50.73;6715474.3
168.16;50.75;6720615.72
168.17;50.77;6725757.14
